tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-718,Dubai,Hard,56,1000,,20260215,17,210722.0,,,Elise Mertens,R,179.0,BEL,30.248,22.0,1936.0,213631.0,,,Marie Bouzkova,R,180.0,CZE,27.573,37.0,1285.0,6-2 6-2,3,R64,83.0,4.0,1.0,51.0,28.0,24.0,12.0,8.0,1.0,1.0,3.0,2.0,49.0,32.0,16.0,9,8.0,7.0,11.0
2026-718,Dubai,Hard,56,1000,,20260215,18,214939.0,,,Anna Kalinskaya,R,175.0,RUS,27.207,28.0,1575.0,211533.0,,,Jelena Ostapenko,R,177.0,LAT,28.691,24.0,1860.0,2-6 6-1 6-4,3,R64,139.0,3.0,4.0,96.0,56.0,36.0,19.0,13.0,10.0,13.0,2.0,3.0,95.0,51.0,29.0,24,12.0,10.0,14.0
2026-718,Dubai,Hard,56,1000,,20260215,19,211651.0,,,Paula Badosa,R,180.0,ESP,28.252,64.0,966.0,211701.0,,,Katerina Siniakova,R,174.0,CZE,29.769,44.0,1207.0,6-3 7-5,3,R64,105.0,6.0,2.0,74.0,37.0,31.0,15.0,11.0,6.0,8.0,9.0,1.0,74.0,53.0,31.0,9,10.0,6.0,10.0
2026-718,Dubai,Hard,56,1000,,20260215,20,239383.0,,WC,Sara Bejlek,L,,CZE,20.041,38.0,1277.0,220309.0,,WC,Zeynep Sonmez,R,,TUR,23.798,85.0,843.0,6-2 6-2,3,R64,75.0,2.0,3.0,37.0,29.0,18.0,6.0,6.0,3.0,4.0,2.0,0.0,36.0,16.0,9.0,7,6.0,3.0,6.0
2026-718,Dubai,Hard,56,1000,,20260215,21,202505.0,9.0,,Belinda Bencic,R,175.0,SUI,28.937,11.0,2843.0,222601.0,,,Jessica Bouzas Maneiro,R,,ESP,23.395,45.0,1202.0,2-6 6-1 6-2,3,R64,99.0,2.0,6.0,71.0,50.0,38.0,10.0,12.0,3.0,5.0,2.0,3.0,66.0,42.0,32.0,7,11.0,5.0,9.0
2026-718,Dubai,Hard,56,1000,,20260215,22,220435.0,,LL,Anastasia Zakharova,R,,RUS,24.077,105.0,737.0,220416.0,,Q,Moyuka Uchijima,R,171.0,JPN,24.515,88.0,810.0,6-2 6-4,3,R64,80.0,0.0,6.0,57.0,46.0,31.0,5.0,9.0,2.0,4.0,1.0,0.0,55.0,26.0,14.0,10,9.0,2.0,7.0
2026-718,Dubai,Hard,56,1000,,20260215,23,222045.0,,LL,Antonia Ruzic,R,,CRO,23.072,66.0,933.0,221054.0,,,Emma Raducanu,R,175.0,GBR,23.259,25.0,1700.0,6-1 5-7 6-2,3,R64,139.0,10.0,7.0,105.0,67.0,48.0,16.0,14.0,10.0,13.0,6.0,6.0,84.0,49.0,33.0,11,13.0,5.0,11.0
2026-718,Dubai,Hard,56,1000,,20260215,24,214040.0,,Q,Kimberly Birrell,R,170.0,AUS,27.801,96.0,789.0,213583.0,,,Tatjana Maria,R,172.0,GER,38.525,54.0,1089.0,6-4 3-6 7-5,3,R64,168.0,2.0,4.0,107.0,66.0,48.0,19.0,15.0,7.0,9.0,9.0,7.0,104.0,56.0,41.0,24,16.0,4.0,7.0
2026-718,Dubai,Hard,56,1000,,20260215,25,216153.0,2.0,,Amanda Anisimova,R,180.0,USA,24.46,4.0,6680.0,206252.0,,,Barbora Krejcikova,R,178.0,CZE,30.164,53.0,1091.0,W/O,3,R32,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,56,1000,,20260215,26,222145.0,,WC,Janice Tjen,R,,INA,23.781,46.0,1185.0,220367.0,,,Leylah Fernandez,L,168.0,CAN,23.445,27.0,1653.0,7-6(5) 6-4,3,R32,103.0,5.0,6.0,67.0,37.0,29.0,15.0,11.0,3.0,6.0,5.0,6.0,74.0,46.0,32.0,11,11.0,5.0,9.0
2026-718,Dubai,Hard,56,1000,,20260215,27,211713.0,,,Jaqueline Cristian,R,180.0,ROU,27.699,36.0,1307.0,230870.0,,Q,Ella Seidel,R,,GER,21.002,100.0,777.0,6-0 RET,3,R32,35.0,1.0,3.0,15.0,8.0,8.0,4.0,3.0,0.0,0.0,2.0,0.0,33.0,15.0,5.0,8,3.0,3.0,6.0
2026-718,Dubai,Hard,56,1000,,20260215,28,259799.0,5.0,,Mirra Andreeva,R,,RUS,18.801,7.0,4731.0,214082.0,,,Daria Kasatkina,R,170.0,RUS,28.778,61.0,997.0,W/O,3,R32,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,56,1000,,20260215,29,202468.0,4.0,,Jessica Pegula,R,170.0,USA,31.976,6.0,6103.0,219875.0,,Q,Varvara Gracheva,R,,FRA,25.539,73.0,887.0,6-4 6-0,3,R32,70.0,4.0,3.0,48.0,33.0,25.0,7.0,8.0,4.0,5.0,1.0,2.0,56.0,38.0,20.0,5,8.0,6.0,11.0
2026-718,Dubai,Hard,56,1000,,20260215,30,260300.0,16.0,,Iva Jovic,R,,USA,18.196,20.0,2031.0,223670.0,,,Diana Shnaider,L,,RUS,21.873,21.0,1953.0,6-4 1-6 6-0,3,R32,106.0,2.0,2.0,57.0,31.0,20.0,14.0,11.0,3.0,6.0,1.0,3.0,92.0,63.0,36.0,10,12.0,10.0,15.0
2026-718,Dubai,Hard,56,1000,,20260215,31,220704.0,12.0,,Clara Tauson,R,182.0,DEN,23.154,14.0,2530.0,220548.0,,LL,Peyton Stearns,R,,USA,24.356,55.0,1078.0,6-2 6-4,3,R32,99.0,7.0,3.0,49.0,27.0,21.0,11.0,7.0,4.0,5.0,3.0,1.0,62.0,35.0,17.0,12,7.0,5.0,9.0
2026-718,Dubai,Hard,56,1000,,20260215,32,202663.0,,,Magda Linette,R,171.0,POL,34.01,47.0,1179.0,206420.0,8.0,,Ekaterina Alexandrova,R,175.0,RUS,31.253,10.0,3200.0,6-2 4-6 6-1,3,R32,104.0,6.0,4.0,76.0,45.0,31.0,16.0,13.0,3.0,6.0,1.0,1.0,71.0,44.0,25.0,11,12.0,5.0,11.0
2026-718,Dubai,Hard,56,1000,,20260215,33,223253.0,,,Alexandra Eala,L,173.0,PHI,20.734,40.0,1244.0,211148.0,6.0,,Jasmine Paolini,R,160.0,ITA,30.117,8.0,4267.0,6-1 7-6(5),3,R32,100.0,2.0,4.0,65.0,41.0,30.0,12.0,10.0,2.0,4.0,2.0,0.0,64.0,38.0,23.0,11,9.0,4.0,8.0
2026-718,Dubai,Hard,56,1000,,20260215,34,201514.0,,,Sorana Cirstea,R,176.0,ROU,35.861,31.0,1499.0,222328.0,10.0,,Linda Noskova,R,,CZE,21.246,12.0,2626.0,6-1 6-4,3,R32,70.0,10.0,4.0,49.0,28.0,25.0,12.0,8.0,4.0,4.0,1.0,2.0,59.0,36.0,24.0,8,9.0,2.0,6.0
2026-718,Dubai,Hard,56,1000,,20260215,35,210722.0,,,Elise Mertens,R,179.0,BEL,30.248,22.0,1936.0,215613.0,14.0,,Emma Navarro,R,170.0,USA,24.748,18.0,2095.0,6-2 6-2,3,R32,75.0,5.0,1.0,46.0,20.0,17.0,18.0,8.0,2.0,2.0,1.0,5.0,53.0,28.0,15.0,11,8.0,3.0,7.0
2026-718,Dubai,Hard,56,1000,,20260215,36,221103.0,3.0,,Coco Gauff,R,175.0,USA,21.928,5.0,6423.0,214939.0,,,Anna Kalinskaya,R,175.0,RUS,27.207,28.0,1575.0,6-4 6-4,3,R32,92.0,4.0,2.0,70.0,39.0,28.0,13.0,10.0,7.0,11.0,12.0,0.0,58.0,41.0,19.0,7,10.0,3.0,9.0
2026-718,Dubai,Hard,56,1000,,20260215,37,202494.0,7.0,,Elina Svitolina,R,174.0,UKR,31.428,9.0,3205.0,211651.0,,,Paula Badosa,R,180.0,ESP,28.252,64.0,966.0,6-4 RET,3,R32,48.0,1.0,4.0,31.0,15.0,10.0,10.0,5.0,2.0,3.0,2.0,2.0,28.0,12.0,8.0,7,5.0,2.0,4.0
2026-718,Dubai,Hard,56,1000,,20260215,38,202505.0,9.0,,Belinda Bencic,R,175.0,SUI,28.937,11.0,2843.0,239383.0,,WC,Sara Bejlek,L,,CZE,20.041,38.0,1277.0,W/O,3,R32,,,,,,,,,,,,,,,,,,,
2026-718,Dubai,Hard,56,1000,,20260215,39,222045.0,,LL,Antonia Ruzic,R,,CRO,23.072,66.0,933.0,220435.0,,LL,Anastasia Zakharova,R,,RUS,24.077,105.0,737.0,6-1 6-7(2) 6-1,3,R32,131.0,2.0,2.0,99.0,56.0,38.0,26.0,14.0,8.0,9.0,4.0,3.0,82.0,55.0,38.0,9,12.0,4.0,9.0
2026-718,Dubai,Hard,56,1000,,20260215,40,214981.0,1.0,,Elena Rybakina,R,184.0,KAZ,26.667,3.0,7523.0,214040.0,,Q,Kimberly Birrell,R,170.0,AUS,27.801,96.0,789.0,6-1 6-2,3,R32,60.0,6.0,4.0,46.0,22.0,20.0,15.0,8.0,3.0,3.0,1.0,1.0,43.0,27.0,15.0,6,7.0,2.0,6.0
2026-718,Dubai,Hard,56,1000,,20260215,41,216153.0,2.0,,Amanda Anisimova,R,180.0,USA,24.46,4.0,6680.0,222145.0,,WC,Janice Tjen,R,,INA,23.781,46.0,1185.0,6-1 6-3,3,R16,70.0,2.0,6.0,52.0,30.0,24.0,8.0,8.0,5.0,7.0,4.0,0.0,46.0,22.0,12.0,8,8.0,2.0,8.0
2026-718,Dubai,Hard,56,1000,,20260215,42,259799.0,5.0,,Mirra Andreeva,R,,RUS,18.801,7.0,4731.0,211713.0,,,Jaqueline Cristian,R,180.0,ROU,27.699,36.0,1307.0,7-5 6-3,3,R16,102.0,4.0,6.0,61.0,38.0,26.0,5.0,10.0,4.0,9.0,7.0,0.0,76.0,40.0,15.0,16,11.0,6.0,14.0
2026-718,Dubai,Hard,56,1000,,20260215,43,202468.0,4.0,,Jessica Pegula,R,170.0,USA,31.976,6.0,6103.0,260300.0,16.0,,Iva Jovic,R,,USA,18.196,20.0,2031.0,6-4 6-2,3,R16,77.0,5.0,1.0,48.0,36.0,29.0,8.0,9.0,1.0,1.0,1.0,3.0,59.0,35.0,20.0,15,9.0,5.0,8.0
2026-718,Dubai,Hard,56,1000,,20260215,44,220704.0,12.0,,Clara Tauson,R,182.0,DEN,23.154,14.0,2530.0,202663.0,,,Magda Linette,R,171.0,POL,34.01,47.0,1179.0,6-4 6-2,3,R16,99.0,3.0,2.0,50.0,21.0,19.0,16.0,9.0,0.0,1.0,3.0,2.0,77.0,40.0,21.0,18,9.0,6.0,10.0
2026-718,Dubai,Hard,56,1000,,20260215,45,201514.0,,,Sorana Cirstea,R,176.0,ROU,35.861,31.0,1499.0,223253.0,,,Alexandra Eala,L,173.0,PHI,20.734,40.0,1244.0,6-1 6-4,3,R16,98.0,0.0,3.0,70.0,48.0,32.0,14.0,11.0,2.0,4.0,3.0,2.0,71.0,39.0,25.0,15,11.0,5.0,9.0
2026-718,Dubai,Hard,56,1000,,20260215,46,221103.0,3.0,,Coco Gauff,R,175.0,USA,21.928,5.0,6423.0,210722.0,,,Elise Mertens,R,179.0,BEL,30.248,22.0,1936.0,2-6 7-6(9) 6-3,3,R16,138.0,1.0,6.0,93.0,40.0,30.0,17.0,14.0,6.0,13.0,16.0,3.0,104.0,70.0,39.0,16,15.0,3.0,10.0
2026-718,Dubai,Hard,56,1000,,20260215,47,202494.0,7.0,,Elina Svitolina,R,174.0,UKR,31.428,9.0,3205.0,202505.0,9.0,,Belinda Bencic,R,175.0,SUI,28.937,11.0,2843.0,4-6 6-1 6-3,3,R16,120.0,9.0,5.0,83.0,51.0,35.0,13.0,13.0,4.0,8.0,4.0,0.0,88.0,54.0,30.0,14,13.0,5.0,12.0
2026-718,Dubai,Hard,56,1000,,20260215,48,222045.0,,LL,Antonia Ruzic,R,,CRO,23.072,66.0,933.0,214981.0,1.0,,Elena Rybakina,R,184.0,KAZ,26.667,3.0,7523.0,5-7 6-4 1-0 RET,3,R16,94.0,4.0,5.0,61.0,38.0,28.0,11.0,11.0,2.0,5.0,4.0,10.0,72.0,37.0,28.0,15,12.0,9.0,13.0
2026-718,Dubai,Hard,56,1000,,20260215,49,216153.0,2.0,,Amanda Anisimova,R,180.0,USA,24.46,4.0,6680.0,259799.0,5.0,,Mirra Andreeva,R,,RUS,18.801,7.0,4731.0,2-6 7-5 7-6(4),3,QF,158.0,0.0,7.0,113.0,73.0,37.0,20.0,16.0,7.0,16.0,8.0,6.0,118.0,72.0,43.0,17,16.0,7.0,15.0
2026-718,Dubai,Hard,56,1000,,20260215,50,202468.0,4.0,,Jessica Pegula,R,170.0,USA,31.976,6.0,6103.0,220704.0,12.0,,Clara Tauson,R,182.0,DEN,23.154,14.0,2530.0,6-3 2-6 6-4,3,QF,115.0,8.0,3.0,103.0,60.0,40.0,24.0,14.0,4.0,6.0,3.0,6.0,73.0,46.0,37.0,13,13.0,1.0,3.0
2026-718,Dubai,Hard,56,1000,,20260215,51,221103.0,3.0,,Coco Gauff,R,175.0,USA,21.928,5.0,6423.0,201514.0,,,Sorana Cirstea,R,176.0,ROU,35.861,31.0,1499.0,6-0 6-2,3,QF,67.0,1.0,1.0,48.0,26.0,20.0,9.0,7.0,1.0,2.0,8.0,0.0,40.0,23.0,7.0,7,7.0,3.0,9.0
2026-718,Dubai,Hard,56,1000,,20260215,52,202494.0,7.0,,Elina Svitolina,R,174.0,UKR,31.428,9.0,3205.0,222045.0,,LL,Antonia Ruzic,R,,CRO,23.072,66.0,933.0,3-6 6-2 6-3,3,QF,122.0,5.0,1.0,81.0,47.0,32.0,13.0,10.0,11.0,14.0,7.0,0.0,67.0,39.0,21.0,16,11.0,3.0,7.0
2026-718,Dubai,Hard,56,1000,,20260215,53,202468.0,4.0,,Jessica Pegula,R,170.0,USA,31.976,6.0,6103.0,216153.0,2.0,,Amanda Anisimova,R,180.0,USA,24.46,4.0,6680.0,1-6 6-4 6-3,3,SF,122.0,2.0,4.0,89.0,58.0,37.0,14.0,13.0,5.0,9.0,3.0,7.0,95.0,69.0,41.0,12,13.0,7.0,11.0
2026-718,Dubai,Hard,56,1000,,20260215,54,202494.0,7.0,,Elina Svitolina,R,174.0,UKR,31.428,9.0,3205.0,221103.0,3.0,,Coco Gauff,R,175.0,USA,21.928,5.0,6423.0,6-4 6-7(13) 6-4,3,SF,183.0,3.0,12.0,130.0,77.0,49.0,28.0,16.0,4.0,8.0,2.0,2.0,116.0,72.0,46.0,19,16.0,5.0,11.0
2026-718,Dubai,Hard,56,1000,,20260215,55,202468.0,4.0,,Jessica Pegula,R,170.0,USA,31.976,6.0,6103.0,202494.0,7.0,,Elina Svitolina,R,174.0,UKR,31.428,9.0,3205.0,6-2 6-4,3,F,72.0,3.0,5.0,48.0,33.0,26.0,9.0,9.0,2.0,3.0,2.0,2.0,66.0,39.0,25.0,9,9.0,7.0,11.0
2026-2082,Austin,Hard,32,250,,20260223,1,206294.0,,LL,Yue Yuan,R,184.0,CHN,27.415,128.0,607.0,211685.0,,,Rebecca Sramkova,R,,SVK,29.348,102.0,758.0,4-6 7-5 6-1,3,R32,129.0,2.0,5.0,99.0,66.0,41.0,20.0,15.0,7.0,10.0,0.0,4.0,88.0,59.0,37.0,12,14.0,9.0,14.0
2026-2082,Austin,Hard,32,250,,20260223,2,213646.0,,,Dalma Galfi,R,178.0,HUN,27.532,87.0,821.0,215370.0,,WC,Bianca Andreescu,R,170.0,CAN,25.69,164.0,443.0,6-3 5-7 6-4,3,R32,131.0,7.0,7.0,107.0,72.0,45.0,16.0,16.0,4.0,9.0,6.0,3.0,83.0,59.0,37.0,9,15.0,4.0,10.0
2026-2082,Austin,Hard,32,250,,20260223,3,220435.0,,,Anastasia Zakharova,R,,RUS,24.099,88.0,819.0,269265.0,,WC,Mary Stoiana,,,USA,22.804,176.0,399.0,3-6 6-2 6-4,3,R32,122.0,0.0,2.0,79.0,60.0,42.0,7.0,13.0,2.0,6.0,0.0,3.0,86.0,59.0,33.0,13,14.0,8.0,14.0
2026-2082,Austin,Hard,32,250,,20260223,4,221909.0,,,Ashlyn Krueger,R,185.0,USA,21.799,103.0,752.0,216083.0,7.0,,Caty McNally,R,,USA,24.261,67.0,928.0,6-1 7-6(5),3,R32,102.0,5.0,3.0,63.0,44.0,35.0,10.0,10.0,1.0,1.0,3.0,1.0,76.0,53.0,32.0,12,9.0,8.0,10.0
2026-2082,Austin,Hard,32,250,,20260223,5,214119.0,,Q,Rebeka Masarova,R,186.0,ESP,26.552,120.0,660.0,216133.0,3.0,,Xinyu Wang,R,182.0,CHN,24.411,30.0,1438.0,6-3 6-2,3,R32,66.0,5.0,1.0,46.0,35.0,28.0,6.0,9.0,4.0,5.0,0.0,5.0,55.0,32.0,18.0,9,8.0,4.0,8.0
2026-2082,Austin,Hard,32,250,,20260223,6,215992.0,,Q,Whitney Osuigwe,R,168.0,USA,23.855,163.0,444.0,216097.0,,,Elizabeth Mandlik,R,,USA,24.767,174.0,408.0,2-6 6-3 6-1,3,R32,125.0,0.0,4.0,88.0,57.0,33.0,19.0,12.0,4.0,7.0,2.0,1.0,91.0,61.0,37.0,12,12.0,8.0,13.0
2026-2082,Austin,Hard,32,250,,20260223,7,223360.0,,Q,Nikola Bartunkova,R,,CZE,19.995,107.0,728.0,220465.0,,,Katie Volynets,R,,USA,24.148,96.0,786.0,6-4 7-5,3,R32,105.0,3.0,3.0,68.0,37.0,23.0,16.0,11.0,3.0,7.0,4.0,1.0,77.0,59.0,28.0,8,11.0,4.0,10.0
2026-2082,Austin,Hard,32,250,,20260223,8,203501.0,,WC,Taylor Townsend,L,170.0,USA,29.857,119.0,666.0,222258.0,,LL,Linda Fruhvirtova,R,,CZE,20.816,121.0,657.0,4-6 7-6(3) 7-5,3,R32,177.0,9.0,3.0,107.0,71.0,49.0,15.0,17.0,7.0,12.0,2.0,3.0,124.0,77.0,47.0,25,17.0,8.0,13.0
2026-2082,Austin,Hard,32,250,,20260223,9,215872.0,,,Kamilla Rakhimova,R,,RUS,24.491,92.0,802.0,214388.0,6.0,,Anna Bondar,R,,HUN,28.745,65.0,978.0,6-3 7-5,3,R32,94.0,0.0,1.0,61.0,35.0,26.0,20.0,11.0,1.0,1.0,1.0,9.0,67.0,45.0,33.0,9,10.0,4.0,6.0
2026-2082,Austin,Hard,32,250,,20260223,10,221407.0,,,Oksana Selekhmeteva,L,,RUS,23.113,76.0,878.0,219917.0,,,Alycia Parks,R,185.0,USA,25.148,95.0,789.0,6-4 3-6 6-3,3,R32,124.0,1.0,2.0,93.0,64.0,43.0,10.0,14.0,9.0,13.0,8.0,3.0,83.0,45.0,29.0,17,14.0,8.0,13.0
2026-2082,Austin,Hard,32,250,,20260223,11,215219.0,,,Kaja Juvan,R,170.0,SLO,25.246,93.0,796.0,214906.0,,Q,Claire Liu,R,170.0,USA,25.75,214.0,338.0,6-4 7-6(1),3,R32,123.0,1.0,3.0,72.0,50.0,33.0,12.0,11.0,3.0,6.0,2.0,1.0,89.0,66.0,36.0,11,11.0,7.0,11.0
2026-2082,Austin,Hard,32,250,,20260223,12,220548.0,4.0,,Peyton Stearns,R,,USA,24.378,62.0,988.0,215936.0,,,Francesca Jones,R,,GBR,25.43,73.0,890.0,3-6 6-3 6-2,3,R32,121.0,5.0,1.0,82.0,55.0,30.0,16.0,13.0,4.0,9.0,3.0,0.0,84.0,60.0,29.0,11,13.0,9.0,16.0
2026-2082,Austin,Hard,32,250,,20260223,13,214040.0,,,Kimberly Birrell,R,170.0,AUS,27.823,80.0,857.0,238075.0,8.0,,Petra Marcinko,,,CRO,20.222,70.0,902.0,0-6 6-3 6-4,3,R32,115.0,1.0,5.0,93.0,62.0,36.0,9.0,12.0,9.0,15.0,11.0,4.0,77.0,49.0,29.0,11,13.0,5.0,11.0
2026-2082,Austin,Hard,32,250,,20260223,14,214452.0,,,Caroline Dolehide,R,178.0,USA,27.469,126.0,627.0,215138.0,,,Lulu Sun,L,,NZL,24.863,98.0,780.0,6-2 6-3,3,R32,81.0,0.0,4.0,72.0,53.0,36.0,8.0,9.0,9.0,10.0,4.0,3.0,53.0,29.0,20.0,7,8.0,5.0,9.0
2026-2082,Austin,Hard,32,250,,20260223,15,201548.0,,,Ajla Tomljanovic,R,180.0,AUS,32.8,74.0,881.0,200748.0,,WC,Venus Williams,R,185.0,USA,45.687,560.0,92.0,6-4 6-1,3,R32,95.0,0.0,3.0,62.0,41.0,28.0,10.0,9.0,6.0,8.0,5.0,2.0,68.0,43.0,25.0,6,8.0,9.0,14.0
2026-2082,Austin,Hard,32,250,,20260223,16,260300.0,2.0,,Iva Jovic,R,,USA,18.218,18.0,2095.0,215020.0,,,Anna Blinkova,R,179.0,RUS,27.456,84.0,848.0,6-3 6-4,3,R32,84.0,6.0,3.0,61.0,34.0,30.0,15.0,10.0,7.0,7.0,1.0,1.0,55.0,34.0,19.0,15,9.0,2.0,4.0
2026-2082,Austin,Hard,32,250,,20260223,17,206294.0,,LL,Yue Yuan,R,184.0,CHN,27.415,128.0,607.0,213646.0,,,Dalma Galfi,R,178.0,HUN,27.532,87.0,821.0,6-3 6-2,3,R16,83.0,2.0,4.0,58.0,32.0,25.0,15.0,9.0,0.0,0.0,1.0,1.0,56.0,32.0,20.0,10,8.0,5.0,8.0
2026-2082,Austin,Hard,32,250,,20260223,18,221909.0,,,Ashlyn Krueger,R,185.0,USA,21.799,103.0,752.0,220435.0,,,Anastasia Zakharova,R,,RUS,24.099,88.0,819.0,7-5 6-3,3,R16,91.0,10.0,1.0,77.0,51.0,37.0,11.0,11.0,6.0,8.0,5.0,0.0,61.0,43.0,29.0,5,10.0,4.0,8.0
2026-2082,Austin,Hard,32,250,,20260223,19,214119.0,,Q,Rebeka Masarova,R,186.0,ESP,26.552,120.0,660.0,215992.0,,Q,Whitney Osuigwe,R,168.0,USA,23.855,163.0,444.0,7-6(2) 6-3,3,R16,91.0,7.0,4.0,68.0,38.0,32.0,16.0,11.0,0.0,1.0,3.0,1.0,67.0,45.0,27.0,15,10.0,3.0,5.0
2026-2082,Austin,Hard,32,250,,20260223,20,203501.0,,WC,Taylor Townsend,L,170.0,USA,29.857,119.0,666.0,223360.0,,Q,Nikola Bartunkova,R,,CZE,19.995,107.0,728.0,6-1 6-4,3,R16,79.0,7.0,5.0,48.0,32.0,28.0,10.0,9.0,0.0,0.0,1.0,2.0,62.0,34.0,24.0,10,8.0,4.0,7.0
2026-2082,Austin,Hard,32,250,,20260223,21,221407.0,,,Oksana Selekhmeteva,L,,RUS,23.113,76.0,878.0,215872.0,,,Kamilla Rakhimova,R,,RUS,24.491,92.0,802.0,6-2 7-5,3,R16,96.0,3.0,1.0,60.0,36.0,23.0,12.0,10.0,0.0,3.0,6.0,1.0,63.0,40.0,21.0,9,10.0,4.0,10.0
2026-2082,Austin,Hard,32,250,,20260223,22,220548.0,4.0,,Peyton Stearns,R,,USA,24.378,62.0,988.0,215219.0,,,Kaja Juvan,R,170.0,SLO,25.246,93.0,796.0,6-0 6-2,3,R16,71.0,3.0,8.0,40.0,24.0,20.0,10.0,7.0,2.0,2.0,2.0,1.0,55.0,27.0,17.0,8,7.0,7.0,12.0
2026-2082,Austin,Hard,32,250,,20260223,23,214040.0,,,Kimberly Birrell,R,170.0,AUS,27.823,80.0,857.0,214452.0,,,Caroline Dolehide,R,178.0,USA,27.469,126.0,627.0,6-4 6-2,3,R16,86.0,0.0,6.0,60.0,39.0,29.0,9.0,9.0,4.0,5.0,8.0,2.0,59.0,41.0,23.0,8,9.0,0.0,4.0
2026-2082,Austin,Hard,32,250,,20260223,24,201548.0,,,Ajla Tomljanovic,R,180.0,AUS,32.8,74.0,881.0,260300.0,2.0,,Iva Jovic,R,,USA,18.218,18.0,2095.0,4-6 6-4 6-4,3,R16,151.0,1.0,5.0,85.0,61.0,43.0,16.0,15.0,0.0,2.0,2.0,1.0,98.0,53.0,37.0,19,15.0,3.0,6.0
2026-2082,Austin,Hard,32,250,,20260223,25,221909.0,,,Ashlyn Krueger,R,185.0,USA,21.799,103.0,752.0,206294.0,,LL,Yue Yuan,R,184.0,CHN,27.415,128.0,607.0,7-6(5) 6-4,3,QF,103.0,5.0,0.0,67.0,49.0,34.0,14.0,11.0,3.0,4.0,1.0,9.0,83.0,52.0,39.0,13,11.0,4.0,6.0
2026-2082,Austin,Hard,32,250,,20260223,26,203501.0,,WC,Taylor Townsend,L,170.0,USA,29.857,119.0,666.0,214119.0,,Q,Rebeka Masarova,R,186.0,ESP,26.552,120.0,660.0,5-7 6-2 6-2,3,QF,140.0,2.0,10.0,95.0,66.0,41.0,18.0,14.0,11.0,14.0,2.0,6.0,83.0,36.0,26.0,17,14.0,7.0,13.0
2026-2082,Austin,Hard,32,250,,20260223,27,220548.0,4.0,,Peyton Stearns,R,,USA,24.378,62.0,988.0,221407.0,,,Oksana Selekhmeteva,L,,RUS,23.113,76.0,878.0,6-1 5-7 7-5,3,QF,151.0,5.0,10.0,110.0,64.0,38.0,23.0,16.0,5.0,11.0,8.0,2.0,93.0,60.0,34.0,11,15.0,6.0,14.0
2026-2082,Austin,Hard,32,250,,20260223,28,214040.0,,,Kimberly Birrell,R,170.0,AUS,27.823,80.0,857.0,201548.0,,,Ajla Tomljanovic,R,180.0,AUS,32.8,74.0,881.0,6-3 6-3,3,QF,84.0,3.0,5.0,58.0,35.0,25.0,12.0,9.0,6.0,8.0,8.0,2.0,61.0,37.0,23.0,8,9.0,6.0,11.0
2026-2082,Austin,Hard,32,250,,20260223,29,203501.0,,WC,Taylor Townsend,L,170.0,USA,29.857,119.0,666.0,221909.0,,,Ashlyn Krueger,R,185.0,USA,21.799,103.0,752.0,7-6(6) 6-3,3,SF,109.0,5.0,7.0,72.0,47.0,32.0,13.0,10.0,6.0,8.0,5.0,5.0,85.0,51.0,35.0,11,11.0,1.0,5.0
2026-2082,Austin,Hard,32,250,,20260223,30,220548.0,4.0,,Peyton Stearns,R,,USA,24.378,62.0,988.0,214040.0,,,Kimberly Birrell,R,170.0,AUS,27.823,80.0,857.0,6-3 3-6 6-2,3,SF,128.0,4.0,12.0,79.0,44.0,30.0,12.0,13.0,5.0,10.0,10.0,4.0,88.0,52.0,34.0,9,13.0,3.0,10.0
2026-2082,Austin,Hard,32,250,,20260223,31,220548.0,4.0,,Peyton Stearns,R,,USA,24.378,62.0,988.0,203501.0,,WC,Taylor Townsend,L,170.0,USA,29.857,119.0,666.0,7-6(8) 7-5,3,F,142.0,8.0,6.0,100.0,62.0,41.0,21.0,12.0,4.0,7.0,5.0,2.0,77.0,46.0,34.0,11,12.0,2.0,6.0
2026-2085,Merida,Hard,28,500,,20260223,1,213710.0,,,Cristina Bucsa,R,,ESP,28.146,63.0,984.0,211684.0,,,Magdalena Frech,R,171.0,POL,28.192,57.0,1053.0,6-1 4-6 6-4,3,F,135.0,2.0,6.0,78.0,43.0,32.0,15.0,13.0,2.0,6.0,4.0,1.0,89.0,56.0,32.0,13,14.0,4.0,11.0
2026-2085,Merida,Hard,28,500,,20260223,2,213710.0,,,Cristina Bucsa,R,,ESP,28.146,63.0,984.0,211148.0,1.0,WC,Jasmine Paolini,R,160.0,ITA,30.139,7.0,4047.0,7-5 6-4,3,SF,92.0,0.0,2.0,65.0,40.0,28.0,11.0,11.0,4.0,7.0,2.0,0.0,70.0,50.0,27.0,10,11.0,6.0,11.0
